source_db,source_id,source_name,omen_key,omen_c,omen_x,posture,implement,pattern,laterality,angle,mechanic,primary_muscles
free-exercise-db,Standing_Concentration_Curl,Standing Concentration Curl,OMEN-0.2-ZNSD76WQCIMAE,dumbbell elbow-flexion,posture=standing|implement=dumbbell|attachment=none|grip_orientation=supinated|grip_width=standard|laterality=bilateral|pattern=elbow-flexion|angle=flat|contraction=dynamic|range=full,standing,dumbbell,elbow-flexion,bilateral,flat,isolation,biceps;brachialis
free-exercise-db,Standing_Dumbbell_Calf_Raise,Standing Dumbbell Calf Raise,OMEN-0.2-6RAD6D5MW6OVS,dumbbell plantarflexion,posture=standing|implement=dumbbell|attachment=none|grip_orientation=neutral|grip_width=standard|laterality=bilateral|pattern=plantarflexion|angle=flat|contraction=dynamic|range=full,standing,dumbbell,plantarflexion,bilateral,flat,isolation,gastrocnemius;soleus
free-exercise-db,Standing_Dumbbell_Press,Standing Dumbbell Press,OMEN-0.2-QPXDT4WQ2KFYE,dumbbell vertical-push,posture=standing|implement=dumbbell|attachment=none|grip_orientation=pronated|grip_width=standard|laterality=bilateral|pattern=vertical-push|angle=flat|contraction=dynamic|range=full,standing,dumbbell,vertical-push,bilateral,flat,compound,anterior-deltoid;triceps;upper-pectoralis
free-exercise-db,Standing_Dumbbell_Reverse_Curl,Standing Dumbbell Reverse Curl,OMEN-0.2-ZNSD76WQCIMAE,dumbbell elbow-flexion,posture=standing|implement=dumbbell|attachment=none|grip_orientation=supinated|grip_width=standard|laterality=bilateral|pattern=elbow-flexion|angle=flat|contraction=dynamic|range=full,standing,dumbbell,elbow-flexion,bilateral,flat,isolation,biceps;brachialis
free-exercise-db,Standing_Dumbbell_Straight-Arm_Front_Delt_Raise_Above_Head,Standing Dumbbell Straight-Arm Front Delt Raise Above Head,OMEN-0.2-AQWQCZJ3LKYB2,dumbbell shoulder-abduction,posture=standing|implement=dumbbell|attachment=none|grip_orientation=neutral|grip_width=standard|laterality=bilateral|pattern=shoulder-abduction|angle=flat|contraction=dynamic|range=full,standing,dumbbell,shoulder-abduction,bilateral,flat,isolation,lateral-deltoid
free-exercise-db,Standing_Dumbbell_Triceps_Extension,Standing Dumbbell Triceps Extension,OMEN-0.2-ZM2XSGIVSN5CG,dumbbell elbow-extension,posture=standing|implement=dumbbell|attachment=none|grip_orientation=pronated|grip_width=standard|laterality=bilateral|pattern=elbow-extension|angle=flat|contraction=dynamic|range=full,standing,dumbbell,elbow-extension,bilateral,flat,isolation,triceps
free-exercise-db,Standing_Dumbbell_Upright_Row,Standing Dumbbell Upright Row,OMEN-0.2-7KLBTG5UEYDUS,dumbbell scapular-elevation,posture=standing|implement=dumbbell|attachment=none|grip_orientation=neutral|grip_width=standard|laterality=bilateral|pattern=scapular-elevation|angle=flat|contraction=dynamic|range=full,standing,dumbbell,scapular-elevation,bilateral,flat,isolation,upper-trapezius
free-exercise-db,Standing_Front_Barbell_Raise_Over_Head,Standing Front Barbell Raise Over Head,OMEN-0.2-J3K6SCTD6BFC6,barbell shoulder-abduction,posture=standing|implement=barbell|attachment=none|grip_orientation=neutral|grip_width=standard|laterality=bilateral|pattern=shoulder-abduction|angle=flat|contraction=dynamic|range=full,standing,barbell,shoulder-abduction,bilateral,flat,isolation,lateral-deltoid
free-exercise-db,Standing_Inner-Biceps_Curl,Standing Inner-Biceps Curl,OMEN-0.2-ZNSD76WQCIMAE,dumbbell elbow-flexion,posture=standing|implement=dumbbell|attachment=none|grip_orientation=supinated|grip_width=standard|laterality=bilateral|pattern=elbow-flexion|angle=flat|contraction=dynamic|range=full,standing,dumbbell,elbow-flexion,bilateral,flat,isolation,biceps;brachialis
free-exercise-db,Standing_Leg_Curl,Standing Leg Curl,OMEN-0.2-IH4HKSIFHJU4A,machine knee-flexion,posture=standing|implement=machine|attachment=none|grip_orientation=neutral|grip_width=standard|laterality=bilateral|pattern=knee-flexion|angle=flat|contraction=dynamic|range=full,standing,machine,knee-flexion,bilateral,flat,isolation,hamstrings
free-exercise-db,Standing_Low-Pulley_Deltoid_Raise,Standing Low-Pulley Deltoid Raise,OMEN-0.2-I5PXZJYYWAQEQ,cable shoulder-abduction,posture=standing|implement=cable|attachment=none|grip_orientation=neutral|grip_width=standard|laterality=bilateral|pattern=shoulder-abduction|angle=flat|contraction=dynamic|range=full,standing,cable,shoulder-abduction,bilateral,flat,isolation,lateral-deltoid
free-exercise-db,Standing_Low-Pulley_One-Arm_Triceps_Extension,Standing Low-Pulley One-Arm Triceps Extension,OMEN-0.2-MLOL6G7Y6TTBG,cable unilateral elbow-extension,posture=standing|implement=cable|attachment=none|grip_orientation=pronated|grip_width=standard|laterality=unilateral|pattern=elbow-extension|angle=flat|contraction=dynamic|range=full,standing,cable,elbow-extension,unilateral,flat,isolation,triceps
free-exercise-db,Standing_Military_Press,Standing Military Press,OMEN-0.2-QGKZEQ6ZHHXGQ,barbell vertical-push,posture=standing|implement=barbell|attachment=none|grip_orientation=pronated|grip_width=standard|laterality=bilateral|pattern=vertical-push|angle=flat|contraction=dynamic|range=full,standing,barbell,vertical-push,bilateral,flat,compound,anterior-deltoid;triceps;upper-pectoralis
free-exercise-db,Standing_Olympic_Plate_Hand_Squeeze,Standing Olympic Plate Hand Squeeze,OMEN-0.2-F3S3WPKS57RZK,plate wrist-flexion,posture=standing|implement=plate|attachment=none|grip_orientation=neutral|grip_width=standard|laterality=bilateral|pattern=wrist-flexion|angle=flat|contraction=dynamic|range=full,standing,plate,wrist-flexion,bilateral,flat,isolation,forearm-flexors
free-exercise-db,Standing_One-Arm_Cable_Curl,Standing One-Arm Cable Curl,OMEN-0.2-OJSBWL62OSWP6,cable unilateral elbow-flexion,posture=standing|implement=cable|attachment=none|grip_orientation=supinated|grip_width=standard|laterality=unilateral|pattern=elbow-flexion|angle=flat|contraction=dynamic|range=full,standing,cable,elbow-flexion,unilateral,flat,isolation,biceps;brachialis
free-exercise-db,Standing_One-Arm_Dumbbell_Curl_Over_Incline_Bench,Standing One-Arm Dumbbell Curl Over Incline Bench,OMEN-0.2-APV5IWERE5M3Y,incline dumbbell unilateral elbow-flexion,posture=standing|implement=dumbbell|attachment=none|grip_orientation=supinated|grip_width=standard|laterality=unilateral|pattern=elbow-flexion|angle=incline|contraction=dynamic|range=full,standing,dumbbell,elbow-flexion,unilateral,incline,isolation,biceps;brachialis
free-exercise-db,Standing_One-Arm_Dumbbell_Triceps_Extension,Standing One-Arm Dumbbell Triceps Extension,OMEN-0.2-EIMPXZ4ED5TAM,dumbbell unilateral elbow-extension,posture=standing|implement=dumbbell|attachment=none|grip_orientation=pronated|grip_width=standard|laterality=unilateral|pattern=elbow-extension|angle=flat|contraction=dynamic|range=full,standing,dumbbell,elbow-extension,unilateral,flat,isolation,triceps
free-exercise-db,Standing_Overhead_Barbell_Triceps_Extension,Standing Overhead Barbell Triceps Extension,OMEN-0.2-INVIVEL6CHBCG,barbell elbow-extension,posture=standing|implement=barbell|attachment=none|grip_orientation=pronated|grip_width=standard|laterality=bilateral|pattern=elbow-extension|angle=flat|contraction=dynamic|range=full,standing,barbell,elbow-extension,bilateral,flat,isolation,triceps
free-exercise-db,Standing_Palm-In_One-Arm_Dumbbell_Press,Standing Palm-In One-Arm Dumbbell Press,OMEN-0.2-MYOVA3GKCIO72,dumbbell unilateral vertical-push,posture=standing|implement=dumbbell|attachment=none|grip_orientation=pronated|grip_width=standard|laterality=unilateral|pattern=vertical-push|angle=flat|contraction=dynamic|range=full,standing,dumbbell,vertical-push,unilateral,flat,compound,anterior-deltoid;triceps;upper-pectoralis
free-exercise-db,Standing_Palms-In_Dumbbell_Press,Standing Palms-In Dumbbell Press,OMEN-0.2-QPXDT4WQ2KFYE,dumbbell vertical-push,posture=standing|implement=dumbbell|attachment=none|grip_orientation=pronated|grip_width=standard|laterality=bilateral|pattern=vertical-push|angle=flat|contraction=dynamic|range=full,standing,dumbbell,vertical-push,bilateral,flat,compound,anterior-deltoid;triceps;upper-pectoralis
free-exercise-db,Standing_Palms-Up_Barbell_Behind_The_Back_Wrist_Curl,Standing Palms-Up Barbell Behind The Back Wrist Curl,OMEN-0.2-YIWDPKJBYB6OG,barbell wrist-flexion,posture=standing|implement=barbell|attachment=none|grip_orientation=neutral|grip_width=standard|laterality=bilateral|pattern=wrist-flexion|angle=flat|contraction=dynamic|range=full,standing,barbell,wrist-flexion,bilateral,flat,isolation,forearm-flexors
free-exercise-db,Standing_Rope_Crunch,Standing Rope Crunch,OMEN-0.2-YA7MJ7AXQKWQM,rope cable spinal-flexion,posture=standing|implement=cable|attachment=rope|grip_orientation=neutral|grip_width=standard|laterality=bilateral|pattern=spinal-flexion|angle=flat|contraction=dynamic|range=full,standing,cable,spinal-flexion,bilateral,flat,isolation,rectus-abdominis
free-exercise-db,Standing_Towel_Triceps_Extension,Standing Towel Triceps Extension,OMEN-0.2-NLGPA4CDJVIXG,elbow-extension,posture=standing|implement=bodyweight|attachment=none|grip_orientation=pronated|grip_width=standard|laterality=bilateral|pattern=elbow-extension|angle=flat|contraction=dynamic|range=full,standing,bodyweight,elbow-extension,bilateral,flat,isolation,triceps
free-exercise-db,Step-up_with_Knee_Raise,Step-up with Knee Raise,OMEN-0.2-JOKAICHWAL4SM,hip-flexion,posture=standing|implement=bodyweight|attachment=none|grip_orientation=neutral|grip_width=standard|laterality=bilateral|pattern=hip-flexion|angle=flat|contraction=dynamic|range=full,standing,bodyweight,hip-flexion,bilateral,flat,isolation,iliopsoas;rectus-femoris
free-exercise-db,Stiff-Legged_Barbell_Deadlift,Stiff-Legged Barbell Deadlift,OMEN-0.2-K5R5GCRCMTPDE,barbell hip-hinge,posture=standing|implement=barbell|attachment=none|grip_orientation=neutral|grip_width=standard|laterality=bilateral|pattern=hip-hinge|angle=flat|contraction=dynamic|range=full,standing,barbell,hip-hinge,bilateral,flat,compound,gluteus-maximus;hamstrings;erector-spinae
free-exercise-db,Stiff-Legged_Dumbbell_Deadlift,Stiff-Legged Dumbbell Deadlift,OMEN-0.2-GE3EZKD2OQ4T6,dumbbell hip-hinge,posture=standing|implement=dumbbell|attachment=none|grip_orientation=neutral|grip_width=standard|laterality=bilateral|pattern=hip-hinge|angle=flat|contraction=dynamic|range=full,standing,dumbbell,hip-hinge,bilateral,flat,compound,gluteus-maximus;hamstrings;erector-spinae
free-exercise-db,Stiff_Leg_Barbell_Good_Morning,Stiff Leg Barbell Good Morning,OMEN-0.2-K5R5GCRCMTPDE,barbell hip-hinge,posture=standing|implement=barbell|attachment=none|grip_orientation=neutral|grip_width=standard|laterality=bilateral|pattern=hip-hinge|angle=flat|contraction=dynamic|range=full,standing,barbell,hip-hinge,bilateral,flat,compound,gluteus-maximus;hamstrings;erector-spinae
free-exercise-db,Straight-Arm_Dumbbell_Pullover,Straight-Arm Dumbbell Pullover,OMEN-0.2-45PQUSN4LC2NE,dumbbell shoulder-extension,posture=standing|implement=dumbbell|attachment=none|grip_orientation=neutral|grip_width=standard|laterality=bilateral|pattern=shoulder-extension|angle=flat|contraction=dynamic|range=full,standing,dumbbell,shoulder-extension,bilateral,flat,isolation,latissimus-dorsi;teres-major
free-exercise-db,Straight-Arm_Pulldown,Straight-Arm Pulldown,OMEN-0.2-R7LRNHCBP35RO,cable vertical-pull,posture=hanging|implement=cable|attachment=none|grip_orientation=pronated|grip_width=standard|laterality=bilateral|pattern=vertical-pull|angle=flat|contraction=dynamic|range=full,hanging,cable,vertical-pull,bilateral,flat,compound,latissimus-dorsi;teres-major
free-exercise-db,Straight_Bar_Bench_Mid_Rows,Straight Bar Bench Mid Rows,OMEN-0.2-Z6KBRILLL7SBK,barbell horizontal-pull,posture=bent-over|implement=barbell|attachment=none|grip_orientation=pronated|grip_width=standard|laterality=bilateral|pattern=horizontal-pull|angle=flat|contraction=dynamic|range=full,bent-over,barbell,horizontal-pull,bilateral,flat,compound,latissimus-dorsi;rhomboids;mid-trapezius;posterior-deltoid
free-exercise-db,Straight_Raises_on_Incline_Bench,Straight Raises on Incline Bench,OMEN-0.2-6HNAGX7SQJH5K,incline barbell shoulder-abduction,posture=standing|implement=barbell|attachment=none|grip_orientation=neutral|grip_width=standard|laterality=bilateral|pattern=shoulder-abduction|angle=incline|contraction=dynamic|range=full,standing,barbell,shoulder-abduction,bilateral,incline,isolation,lateral-deltoid
free-exercise-db,Sumo_Deadlift,Sumo Deadlift,OMEN-0.2-K5R5GCRCMTPDE,barbell hip-hinge,posture=standing|implement=barbell|attachment=none|grip_orientation=neutral|grip_width=standard|laterality=bilateral|pattern=hip-hinge|angle=flat|contraction=dynamic|range=full,standing,barbell,hip-hinge,bilateral,flat,compound,gluteus-maximus;hamstrings;erector-spinae
free-exercise-db,Sumo_Deadlift_with_Bands,Sumo Deadlift with Bands,OMEN-0.2-K5R5GCRCMTPDE,barbell hip-hinge,posture=standing|implement=barbell|attachment=none|grip_orientation=neutral|grip_width=standard|laterality=bilateral|pattern=hip-hinge|angle=flat|contraction=dynamic|range=full,standing,barbell,hip-hinge,bilateral,flat,compound,gluteus-maximus;hamstrings;erector-spinae
free-exercise-db,Sumo_Deadlift_with_Chains,Sumo Deadlift with Chains,OMEN-0.2-K5R5GCRCMTPDE,barbell hip-hinge,posture=standing|implement=barbell|attachment=none|grip_orientation=neutral|grip_width=standard|laterality=bilateral|pattern=hip-hinge|angle=flat|contraction=dynamic|range=full,standing,barbell,hip-hinge,bilateral,flat,compound,gluteus-maximus;hamstrings;erector-spinae
free-exercise-db,T-Bar_Row_with_Handle,T-Bar Row with Handle,OMEN-0.2-Z6KBRILLL7SBK,barbell horizontal-pull,posture=bent-over|implement=barbell|attachment=none|grip_orientation=pronated|grip_width=standard|laterality=bilateral|pattern=horizontal-pull|angle=flat|contraction=dynamic|range=full,bent-over,barbell,horizontal-pull,bilateral,flat,compound,latissimus-dorsi;rhomboids;mid-trapezius;posterior-deltoid
free-exercise-db,Tate_Press,Tate Press,OMEN-0.2-QPXDT4WQ2KFYE,dumbbell vertical-push,posture=standing|implement=dumbbell|attachment=none|grip_orientation=pronated|grip_width=standard|laterality=bilateral|pattern=vertical-push|angle=flat|contraction=dynamic|range=full,standing,dumbbell,vertical-push,bilateral,flat,compound,anterior-deltoid;triceps;upper-pectoralis
free-exercise-db,Thigh_Abductor,Thigh Abductor,OMEN-0.2-HXB2CDBXULH4K,machine hip-abduction,posture=seated|implement=machine|attachment=none|grip_orientation=neutral|grip_width=standard|laterality=bilateral|pattern=hip-abduction|angle=flat|contraction=dynamic|range=full,seated,machine,hip-abduction,bilateral,flat,isolation,gluteus-medius
free-exercise-db,Thigh_Adductor,Thigh Adductor,OMEN-0.2-YF4Y2MHNSG2OQ,machine hip-adduction,posture=seated|implement=machine|attachment=none|grip_orientation=neutral|grip_width=standard|laterality=bilateral|pattern=hip-adduction|angle=flat|contraction=dynamic|range=full,seated,machine,hip-adduction,bilateral,flat,isolation,adductors
free-exercise-db,Tire_Flip,Tire Flip,OMEN-0.2-OKXV5KRMLQOAW,tire squat,posture=standing|implement=tire|attachment=none|grip_orientation=neutral|grip_width=standard|laterality=bilateral|pattern=squat|angle=flat|contraction=dynamic|range=full,standing,tire,squat,bilateral,flat,compound,quadriceps;gluteus-maximus
free-exercise-db,Trap_Bar_Deadlift,Trap Bar Deadlift,OMEN-0.2-2KQFCMALORVTO,trap-bar hip-hinge,posture=standing|implement=trap-bar|attachment=none|grip_orientation=neutral|grip_width=standard|laterality=bilateral|pattern=hip-hinge|angle=flat|contraction=dynamic|range=full,standing,trap-bar,hip-hinge,bilateral,flat,compound,gluteus-maximus;hamstrings;erector-spinae
free-exercise-db,Tricep_Dumbbell_Kickback,Tricep Dumbbell Kickback,OMEN-0.2-ZM2XSGIVSN5CG,dumbbell elbow-extension,posture=standing|implement=dumbbell|attachment=none|grip_orientation=pronated|grip_width=standard|laterality=bilateral|pattern=elbow-extension|angle=flat|contraction=dynamic|range=full,standing,dumbbell,elbow-extension,bilateral,flat,isolation,triceps
free-exercise-db,Triceps_Overhead_Extension_with_Rope,Triceps Overhead Extension with Rope,OMEN-0.2-LX2LC34DVHM4I,rope cable elbow-extension,posture=standing|implement=cable|attachment=rope|grip_orientation=pronated|grip_width=standard|laterality=bilateral|pattern=elbow-extension|angle=flat|contraction=dynamic|range=full,standing,cable,elbow-extension,bilateral,flat,isolation,triceps
free-exercise-db,Triceps_Pushdown,Triceps Pushdown,OMEN-0.2-ZASNKFPNICBCY,cable elbow-extension,posture=standing|implement=cable|attachment=none|grip_orientation=pronated|grip_width=standard|laterality=bilateral|pattern=elbow-extension|angle=flat|contraction=dynamic|range=full,standing,cable,elbow-extension,bilateral,flat,isolation,triceps
free-exercise-db,Triceps_Pushdown_-_Rope_Attachment,Triceps Pushdown - Rope Attachment,OMEN-0.2-LX2LC34DVHM4I,rope cable elbow-extension,posture=standing|implement=cable|attachment=rope|grip_orientation=pronated|grip_width=standard|laterality=bilateral|pattern=elbow-extension|angle=flat|contraction=dynamic|range=full,standing,cable,elbow-extension,bilateral,flat,isolation,triceps
free-exercise-db,Triceps_Pushdown_-_V-Bar_Attachment,Triceps Pushdown - V-Bar Attachment,OMEN-0.2-7DXTVUGDASP44,v-bar cable elbow-extension,posture=standing|implement=cable|attachment=v-bar|grip_orientation=pronated|grip_width=standard|laterality=bilateral|pattern=elbow-extension|angle=flat|contraction=dynamic|range=full,standing,cable,elbow-extension,bilateral,flat,isolation,triceps
